Category Path,Service,Tag,Score
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,indoors,0.680221
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,man,0.912981
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,music,0.726695
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,one,0.988184
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,painting,0.767204
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,people,0.995651
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,portrait,0.96651
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,religion,0.698703
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,retro,0.717414
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,side view,0.76279
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,two,0.803833
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,wear,0.920137
C:\Users\yahel\Downloads\Categories\religious\basket\boybread.jpg,clarifai,woman,0.86679
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,apple,0.863916
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,ball,0.85584
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,basket,0.990686
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,bowl,0.903037
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,Christmas,0.927875
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,color,0.83546
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,container,0.941329
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,decoration,0.883943
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,desktop,0.830677
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,food,0.981998
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,fruit,0.962964
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,group,0.94597
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,many,0.902676
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,no person,0.981923
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,pasture,0.859394
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,still life,0.920188
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,table,0.90841
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,wicker,0.865112
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,wood,0.977916
C:\Users\yahel\Downloads\Categories\religious\basket\cherries.jpg,clarifai,wooden,0.938818
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,ancient,0.876832
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,art,0.952329
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,ceramic,0.960271
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,container,0.984115
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,decoration,0.965371
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,flower,0.925141
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,food,0.876509
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,furniture,0.950408
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,group,0.886536
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,indoors,0.908916
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,interior design,0.967858
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,no person,0.997745
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,one,0.882874
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,painting,0.887843
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,retro,0.87943
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,sculpture,0.878147
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,still life,0.991838
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,table,0.926048
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,vase,0.988726
C:\Users\yahel\Downloads\Categories\religious\basket\flowers.jpg,clarifai,wood,0.925683
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,agriculture,0.867772
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,art,0.850534
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,basket,0.98415
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,bunch,0.858558
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,cluster,0.880901
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,container,0.930064
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,desktop,0.880378
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,food,0.976925
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,fruit,0.991515
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,grape,0.993079
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,grapevine,0.963947
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,group,0.960329
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,grow,0.952807
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,market,0.944879
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,no person,0.959012
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,still life,0.971925
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,vine,0.97298
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,vineyard,0.922535
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,wine,0.982905
C:\Users\yahel\Downloads\Categories\religious\basket\grapes.jpg,clarifai,winery,0.967428
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,adult,0.995353
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,art,0.928625
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,child,0.95554
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,container,0.910559
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,furniture,0.969242
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,god,0.915256
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,group,0.998989
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,man,0.967364
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,many,0.994496
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,Mary,0.941555
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,painting,0.914647
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,people,0.99962
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,position,0.913071
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,recreation,0.913589
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,religion,0.99635
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,saint,0.924683
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,seat,0.961163
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,sit,0.91857
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,wear,0.942255
C:\Users\yahel\Downloads\Categories\religious\basket\shepher (1).jpg,clarifai,woman,0.992709
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,abundance,0.970698
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,agriculture,0.925943
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,apple,0.98574
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,basket,0.99503
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,Christmas,0.932653
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,confection,0.892192
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,fall,0.975963
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,food,0.99704
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,fruit,0.997797
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,group,0.974031
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,grow,0.993364
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,many,0.927614
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,market,0.912139
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,no person,0.994378
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,pasture,0.96863
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,people,0.915817
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,religion,0.902548
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,still life,0.996157
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,Thanksgiving,0.9453
C:\Users\yahel\Downloads\Categories\religious\basket\stilbask.jpg,clarifai,vegetable,0.936979
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,basket,0.942219
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,color,0.876724
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,decoration,0.920057
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,desktop,0.948965
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,fall,0.855854
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,flora,0.872876
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,flower,0.866556
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,food,0.984237
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,fruit,0.957711
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,group,0.931853
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,grow,0.896998
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,healthy,0.9081
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,leaf,0.928839
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,no person,0.968457
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,rustic,0.894585
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,still life,0.946867
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,table,0.947045
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,vegetable,0.879185
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,wood,0.94164
C:\Users\yahel\Downloads\Categories\religious\basket\stillife.jpg,clarifai,wooden,0.952239
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,agriculture,0.894895
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,basket,0.999903
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,berry,0.94536
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,bottle,0.894107
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,container,0.985238
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,drink,0.894835
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,fall,0.967161
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,food,0.997287
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,fruit,0.998448
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,group,0.944817
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,grow,0.976824
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,no person,0.982705
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,pasture,0.939914
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,rustic,0.919033
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,still life,0.974106
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,table,0.908256
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,wicker,0.99425
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,wine,0.942014
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,wood,0.970696
C:\Users\yahel\Downloads\Categories\religious\basket\still-li.jpg,clarifai,wooden,0.905101
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,adult,0.902246
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,art,0.954323
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,Buddha,0.911335
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,ceremony,0.87181
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,child,0.861024
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,god,0.946203
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,group,0.987558
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,man,0.937654
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,many,0.944916
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,monk,0.886726
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,people,0.995333
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,prayer,0.934596
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,religion,0.996053
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,religious,0.940848
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,spirituality,0.858216
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,temple,0.959542
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,travel,0.903158
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,wear,0.917976
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,woman,0.955853
C:\Users\yahel\Downloads\Categories\religious\crown\03laure1.jpg,clarifai,worship,0.964681
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,ancient,0.901946
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,antique,0.968227
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,art,0.899765
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,decoration,0.947365
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,gold,0.98738
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,handmade,0.877184
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,hanging,0.93457
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,isolated,0.89622
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,jewelry,0.940817
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,luxury,0.956849
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,no person,0.996493
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,old,0.848582
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,one,0.928245
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,ornate,0.89064
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,retro,0.926908
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,shining,0.963665
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,symbol,0.880703
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,traditional,0.910853
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,vintage,0.846527
C:\Users\yahel\Downloads\Categories\religious\crown\06b_1000.jpg,clarifai,wealth,0.933444
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,ancient,0.931503
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,architecture,0.966521
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,art,0.993034
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,aura,0.925934
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,building,0.933314
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,cathedral,0.943699
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,church,0.99242
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,god,0.946831
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,Gothic,0.927951
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,holy,0.951457
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,interior,0.938405
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,Mary,0.905698
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,old,0.940174
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,painting,0.963021
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,people,0.963075
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,religion,0.994218
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,religious,0.962492
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,Renaissance,0.942585
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,saint,0.97927
C:\Users\yahel\Downloads\Categories\religious\crown\3giacom2.jpg,clarifai,travel,0.955762
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,art,0.982425
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,book,0.915562
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,church,0.973344
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,cross,0.930726
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,god,0.962317
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,group,0.925454
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,holy,0.911553
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,old,0.873821
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,painting,0.947284
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,people,0.967207
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,religion,0.993109
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,religious,0.867557
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,saint,0.95117
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,sculpture,0.885271
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,spirituality,0.902342
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,symbol,0.902478
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,temple,0.86982
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,veil,0.870613
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,wear,0.887416
C:\Users\yahel\Downloads\Categories\religious\crown\406david.jpg,clarifai,worship,0.877334
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,adult,0.989035
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,art,0.990512
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,boy,0.894509
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,furniture,0.936142
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,god,0.890995
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,illustration,0.923185
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,indoors,0.911716
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,man,0.978849
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,nude,0.916737
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,one,0.957289
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,pain,0.878826
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,painting,0.98498
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,people,0.995084
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,reclining,0.938356
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,religion,0.971953
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,Renaissance,0.945185
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,saint,0.953024
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,seat,0.911542
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,two,0.942354
C:\Users\yahel\Downloads\Categories\religious\crown\5allego3.jpg,clarifai,woman,0.951443
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,adult,0.991405
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,art,0.984064
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,costume,0.863077
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,fashion,0.925328
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,girl,0.938395
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,jewelry,0.946881
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,man,0.836876
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,model,0.958509
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,music,0.879127
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,nude,0.892271
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,one,0.99226
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,painting,0.913878
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,people,0.991608
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,portrait,0.992794
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,retro,0.836922
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,sword,0.891017
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,tattoo,0.955558
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,veil,0.935785
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,wear,0.972478
C:\Users\yahel\Downloads\Categories\religious\crown\catherin.jpg,clarifai,woman,0.989126
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,art,0.996089
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,aura,0.961503
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,baby,0.93413
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,book,0.967904
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,church,0.975446
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,cross,0.950237
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,Easter,0.926422
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,god,0.978855
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,group,0.94687
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,holy,0.966629
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,Mary,0.983785
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,painting,0.99385
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,people,0.98951
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,religion,0.996784
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,religious,0.937346
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,Renaissance,0.956345
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,saint,0.997092
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,veil,0.958169
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,virgin,0.95758
C:\Users\yahel\Downloads\Categories\religious\crown\chris02.jpg,clarifai,woman,0.956025
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,adult,0.956695
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,art,0.997367
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,costume,0.944954
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,crown,0.935969
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,dancer,0.92746
C:\Users\yahel\Downloads\Categories\religious\crown\portrai2.jpg,clarifai,decoration,0.921385
